,workload_info.name,composition,workload_profit,request_info.utility.name,allocation,workload_mode,budget.mode,budget.ModeConfig.Unlocking.slack,workload.mechanism_mix,workload.sub_mix,workload.pa_mix,round,profit_accepted_fraction_perround_mean,profit_accepted_fraction_perround_std,n_requests_accepted_fraction_perround_mean,n_requests_accepted_fraction_perround_std,profit_accepted_fraction_cum_mean,profit_accepted_fraction_cum_std,n_requests_accepted_fraction_cum_mean,n_requests_accepted_fraction_cum_std,allocation_status_<lambda>
530,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,21,0.0,0.0,0.0,0.0,0.011356281811078782,0.00044489711098861243,0.03733389306649769,0.001250331406046564,"{""{'Optimal': 24}"": 5}"
531,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,22,0.0,0.0,0.0,0.0,0.011356281811078782,0.00044489711098861243,0.03733389306649769,0.001250331406046564,"{""{'Optimal': 24}"": 5}"
532,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,23,0.07178100896968578,0.015053725631168302,0.24883334833228926,0.010368869363313505,0.01330983007953077,0.0007560837140313972,0.043704801373709544,0.0011832725872682616,"{""{'Optimal': 24}"": 5}"
533,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,24,0.08412290318706503,0.004268933650636577,0.24872182914867755,0.02137869600832313,0.015371855223587172,0.0006321474229170869,0.049766220338508846,0.0012292424440499723,"{""{'Optimal': 24}"": 5}"
534,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,25,0.071114897271188,0.01682120694368684,0.2266009782366362,0.022051055072391173,0.017193142315220865,0.0007783726157608302,0.05552456425431892,0.001130224293147427,"{""{'Optimal': 24}"": 5}"
535,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,26,0.07990113288132172,0.00497901753799068,0.23218855691684698,0.01738796963598692,0.01903687615548178,0.0008202540278653079,0.06138971635052877,0.001039966230881659,"{""{'Optimal': 24}"": 5}"
536,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,27,0.07691357094676504,0.010060953755363764,0.23725988062763292,0.010610704882145229,0.020926378560089217,0.0007618995764571454,0.06715657229752639,0.0009651911805526462,"{""{'Optimal': 24}"": 5}"
537,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,28,0.07350503642846837,0.012014927173365938,0.22662621050963616,0.014623057070464959,0.02272507626698672,0.0009600073055910047,0.07277420399156115,0.0007816005580614576,"{""{'Optimal': 24}"": 5}"
538,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,29,0.0016192218975206378,0.0002679529700776774,0.1074886625125524,0.02204291201352835,0.022764982989251694,0.0009627831624334301,0.0753606657591068,0.0012921365066154522,"{""{'Optimal': 24}"": 5}"
539,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,30,3.1113569555938726e-05,2.2407997159242256e-05,0.0019010193000184139,0.0013390901756566347,0.022765754554251165,0.0009631302567414494,0.07541010129464512,0.0013076882109896125,"{""{'Optimal': 24}"": 5}"
540,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,31,0.0,0.0,0.0,0.0,0.022765754554251165,0.0009631302567414494,0.07541010129464512,0.0013076882109896125,"{""{'Optimal': 24}"": 5}"
541,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,32,0.0,0.0,0.0,0.0,0.022765754554251165,0.0009631302567414494,0.07541010129464512,0.0013076882109896125,"{""{'Optimal': 24}"": 5}"
542,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,33,0.0,0.0,0.0,0.0,0.022765754554251165,0.0009631302567414494,0.07541010129464512,0.0013076882109896125,"{""{'Optimal': 24}"": 5}"
543,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,34,0.0,0.0,0.0,0.0,0.022765754554251165,0.0009631302567414494,0.07541010129464512,0.0013076882109896125,"{""{'Optimal': 24}"": 5}"
544,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,35,0.0803478682304826,0.011476382591523183,0.245383065038307,0.013673538302695933,0.02475836260513436,0.0009330668030521295,0.0816017790119467,0.001222949011244303,"{""{'Optimal': 24}"": 5}"
545,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,36,0.0722647186915769,0.006691248109777227,0.23305931457444964,0.01935752791740209,0.026592041502616747,0.0010192459006098246,0.08744643329926571,0.0013532186619758654,"{""{'Optimal': 24}"": 5}"
546,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,37,0.07890590164457552,0.01548901227787393,0.23247914395674313,0.03794403634468928,0.02859889919333709,0.0009972494368176324,0.09327230592415733,0.002202606922736761,"{""{'Optimal': 24}"": 5}"
547,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,38,0.07960638780678082,0.013487001369531305,0.24760320906245442,0.023600171736314592,0.03060842088965865,0.0009725584536314749,0.09938641974256657,0.002749240448857965,"{""{'Optimal': 24}"": 5}"
548,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,39,0.08489162970019627,0.016333206333786657,0.2284496972333355,0.02085265074582349,0.0326783206026844,0.0008877131403410563,0.10512124106611265,0.0027429499021908153,"{""{'Optimal': 24}"": 5}"
549,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,40,0.08576210288342702,0.011290651793736183,0.2627880926113433,0.011827900244732091,0.03470603411890734,0.000737118131042241,0.11154063552781801,0.00272006441394329,"{""{'Optimal': 24}"": 5}"
550,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,41,0.0018387056559970086,0.0004064011777487616,0.11705876966028814,0.015625165400602527,0.03475187855481159,0.0007391541837064128,0.11451348611395289,0.0030589535871278174,"{""{'Optimal': 24}"": 5}"
551,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,42,3.759331189409563e-05,2.9936376732326032e-05,0.0024120434597829613,0.0017334738227519613,0.03475279836147957,0.0007393945005528302,0.11457279916825851,0.003087156648958813,"{""{'Optimal': 24}"": 5}"
552,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,43,0.0,0.0,0.0,0.0,0.03475279836147957,0.0007393945005528302,0.11457279916825851,0.003087156648958813,"{""{'Optimal': 24}"": 5}"
553,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,44,0.0,0.0,0.0,0.0,0.03475279836147957,0.0007393945005528302,0.11457279916825851,0.003087156648958813,"{""{'Optimal': 24}"": 5}"
554,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,45,0.0,0.0,0.0,0.0,0.03475279836147957,0.0007393945005528302,0.11457279916825851,0.003087156648958813,"{""{'Optimal': 24}"": 5}"
555,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,46,0.0,0.0,0.0,0.0,0.03475279836147957,0.0007393945005528302,0.11457279916825851,0.003087156648958813,"{""{'Optimal': 24}"": 5}"
556,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,47,0.08224043394178326,0.007449372861243911,0.2334191528445113,0.009522019723154364,0.036866359546470814,0.0007480022589049097,0.120655390117996,0.0031529318131039196,"{""{'Optimal': 24}"": 5}"
557,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,48,0.07920864940051076,0.012176961378946775,0.22882283614687463,0.015290302793622871,0.03889163991016245,0.0006670087964538992,0.12630337878742268,0.0033641050238624546,"{""{'Optimal': 24}"": 5}"
558,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,49,0.07264816647827818,0.0117063449112484,0.235209678421944,0.02040106428627742,0.04071911258426492,0.0006767093423335934,0.1321212726135463,0.0033624621778396923,"{""{'Optimal': 24}"": 5}"
559,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,1.0,basic:GM-LM-RR-LSVT,sub25100,nopa,50,0.07386411381716931,0.006705864476971694,0.23761819443338172,0.022849327284078937,0.04265102735208695,0.0006823193936202636,0.1381447216458373,0.003147764684703911,"{""{'Optimal': 24}"": 5}"
560,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,11,0.8032447310615259,0.010098219531794161,0.8032447310615259,0.010098219531794161,0.019658093279798654,0.0007958471295666924,0.019658093279798654,0.0007958471295666924,"{""{'Optimal': 24}"": 5}"
561,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,12,0.5222692877529468,0.025595453104668677,0.5222692877529468,0.025595453104668677,0.032883362962434284,0.000739006354261275,0.032883362962434284,0.000739006354261275,"{""{'Optimal': 24}"": 5}"
562,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,13,0.3277769797924336,0.045310133547669953,0.3277769797924336,0.045310133547669953,0.04112170163323269,0.00100912592198287,0.04112170163323269,0.00100912592198287,"{""{'Optimal': 24}"": 5}"
563,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,14,0.24363097624441124,0.034721702048148534,0.24363097624441124,0.034721702048148534,0.04721856701803083,0.00192107327641079,0.04721856701803083,0.00192107327641079,"{""{'Optimal': 24}"": 5}"
564,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,15,0.19965734440589475,0.017834994585635942,0.19965734440589475,0.017834994585635942,0.05226323113189879,0.0022417034415196232,0.05226323113189879,0.0022417034415196232,"{""{'Optimal': 24}"": 5}"
565,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,16,0.15507459845261212,0.029391109355010762,0.15507459845261212,0.029391109355010762,0.056081519316150276,0.0030467346497678707,0.056081519316150276,0.0030467346497678707,"{""{'Optimal': 24}"": 5}"
566,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,17,0.13193485262579588,0.00507137738828492,0.13193485262579588,0.00507137738828492,0.05945994967410083,0.0030087017181758503,0.05945994967410083,0.0030087017181758503,"{""{'Optimal': 24}"": 5}"
567,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,18,0.14722749381512426,0.017437411766469048,0.14722749381512426,0.017437411766469048,0.06318440768226274,0.0028679524573574436,0.06318440768226274,0.0028679524573574436,"{""{'Optimal': 24}"": 5}"
568,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,19,0.12829713392153724,0.015114212205627323,0.12829713392153724,0.015114212205627323,0.06653464446405898,0.0033207543523884934,0.06653464446405898,0.0033207543523884934,"{""{'Optimal': 24}"": 5}"
569,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,20,0.11414081221739147,0.011618047924548592,0.11414081221739147,0.011618047924548592,0.06936888106854018,0.003452951041263871,0.06936888106854018,0.003452951041263871,"{""{'Optimal': 24}"": 5}"
570,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,21,0.09659306971126572,0.009374270560751213,0.09659306971126572,0.009374270560751213,0.07175672229379917,0.0034168946793900435,0.07175672229379917,0.0034168946793900435,"{""{'Optimal': 24}"": 5}"
571,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,22,0.09279470601475384,0.013953699949173374,0.09279470601475384,0.013953699949173374,0.07403503793555236,0.003434992231148945,0.07403503793555236,0.003434992231148945,"{""{'Optimal': 24}"": 5}"
572,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,23,0.7713069102653634,0.03708170777573128,0.7713069102653634,0.03708170777573128,0.09378279572825701,0.0035459335639286354,0.09378279572825701,0.0035459335639286354,"{""{'Optimal': 24}"": 5}"
573,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,24,0.6305308883772349,0.01970071820803566,0.6305308883772349,0.01970071820803566,0.1091387031423364,0.0031853009022889183,0.1091387031423364,0.0031853009022889183,"{""{'Optimal': 24}"": 5}"
574,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,25,0.5106464483302033,0.03988584602761587,0.5106464483302033,0.03988584602761587,0.12211269868055001,0.004264387969219956,0.12211269868055001,0.004264387969219956,"{""{'Optimal': 24}"": 5}"
575,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,26,0.4376725342094505,0.03742364494047863,0.4376725342094505,0.03742364494047863,0.13317351530961652,0.005087235725128488,0.13317351530961652,0.005087235725128488,"{""{'Optimal': 24}"": 5}"
576,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,27,0.37996843728546875,0.03483214352636094,0.37996843728546875,0.03483214352636094,0.14242745233123455,0.005257120965893809,0.14242745233123455,0.005257120965893809,"{""{'Optimal': 24}"": 5}"
577,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,28,0.3334373221868062,0.06595030162675876,0.3334373221868062,0.06595030162675876,0.15074062383758774,0.0060632125347807875,0.15074062383758774,0.0060632125347807875,"{""{'Optimal': 24}"": 5}"
578,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,29,0.29104945347444083,0.037320509857224585,0.29104945347444083,0.037320509857224585,0.15775812068865508,0.0069080638115203204,0.15775812068865508,0.0069080638115203204,"{""{'Optimal': 24}"": 5}"
579,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,30,0.2625310168487835,0.028142185682561025,0.2625310168487835,0.028142185682561025,0.16449476006353178,0.0069920260528010215,0.16449476006353178,0.0069920260528010215,"{""{'Optimal': 24}"": 5}"
580,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,31,0.24716531988719304,0.029059489660892595,0.24716531988719304,0.029059489660892595,0.1705516226709872,0.007692399433417335,0.1705516226709872,0.007692399433417335,"{""{'Optimal': 24}"": 5}"
581,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,32,0.2421444379023628,0.0097880746665672,0.2421444379023628,0.0097880746665672,0.1764660023812868,0.007670012188681405,0.1764660023812868,0.007670012188681405,"{""{'Optimal': 24}"": 5}"
582,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,33,0.19583048562341426,0.013963396009733302,0.19583048562341426,0.013963396009733302,0.18129108467794902,0.007852772780416243,0.18129108467794902,0.007852772780416243,"{""{'Optimal': 24}"": 5}"
583,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,34,0.1915510587064552,0.018856600538966047,0.1915510587064552,0.018856600538966047,0.1860665696491316,0.007717924140086384,0.1860665696491316,0.007717924140086384,"{""{'Optimal': 24}"": 5}"
584,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,35,0.7411517334748315,0.020961851724582495,0.7411517334748315,0.020961851724582495,0.2047827863420623,0.007559210702265579,0.2047827863420623,0.007559210702265579,"{""{'Optimal': 24}"": 5}"
585,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,36,0.6343294407737363,0.01856689477451256,0.6343294407737363,0.01856689477451256,0.220703569327455,0.00758219105562813,0.220703569327455,0.00758219105562813,"{""{'Optimal': 24}"": 5}"
586,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,37,0.5850136961886897,0.029031952065902377,0.5850136961886897,0.029031952065902377,0.23539994501493028,0.007895106820925837,0.23539994501493028,0.007895106820925837,"{""{'Optimal': 24}"": 5}"
587,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,38,0.5152661242816124,0.0293403590843727,0.5152661242816124,0.0293403590843727,0.24815152235730314,0.007292279169764011,0.24815152235730314,0.007292279169764011,"{""{'Optimal': 24}"": 5}"
588,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,39,0.4549706593509947,0.03954077595602905,0.4549706593509947,0.03954077595602905,0.2595812250444199,0.0065667434273664485,0.2595812250444199,0.0065667434273664485,"{""{'Optimal': 24}"": 5}"
589,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,40,0.43724950267247403,0.018786403044166913,0.43724950267247403,0.018786403044166913,0.2702507672114936,0.006645213711012389,0.2702507672114936,0.006645213711012389,"{""{'Optimal': 24}"": 5}"
590,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,41,0.3654806816424415,0.02821733793888111,0.3654806816424415,0.02821733793888111,0.2795419210129977,0.006328804450119774,0.2795419210129977,0.006328804450119774,"{""{'Optimal': 24}"": 5}"
591,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,42,0.34378448829688046,0.03867008553268543,0.34378448829688046,0.03867008553268543,0.28809040961829424,0.006028980129806605,0.28809040961829424,0.006028980129806605,"{""{'Optimal': 24}"": 5}"
592,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,43,0.34885197398834017,0.050784532171459784,0.34885197398834017,0.050784532171459784,0.29689008323104826,0.006386329118312139,0.29689008323104826,0.006386329118312139,"{""{'Optimal': 24}"": 5}"
593,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,44,0.30096215607440113,0.02578612664699352,0.30096215607440113,0.02578612664699352,0.30437927031616735,0.005875460173427121,0.30437927031616735,0.005875460173427121,"{""{'Optimal': 24}"": 5}"
594,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,45,0.273174428855238,0.03245892351075603,0.273174428855238,0.03245892351075603,0.3111387782854586,0.006601591318451766,0.3111387782854586,0.006601591318451766,"{""{'Optimal': 24}"": 5}"
595,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,46,0.260732681567142,0.01741344765613558,0.260732681567142,0.01741344765613558,0.31778794519278974,0.006839775665982104,0.31778794519278974,0.006839775665982104,"{""{'Optimal': 24}"": 5}"
596,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,47,0.6826374550309386,0.031044449094594792,0.6826374550309386,0.031044449094594792,0.3355628525121426,0.0068958478940874465,0.3355628525121426,0.0068958478940874465,"{""{'Optimal': 24}"": 5}"
597,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,48,0.6570627267149696,0.013532652622137455,0.6570627267149696,0.013532652622137455,0.3517816268637049,0.007166380617226306,0.3517816268637049,0.007166380617226306,"{""{'Optimal': 24}"": 5}"
598,basic:GM-LM-RR-LSVT-sub25100-defpa,block-composition-pa,equal-ncd,ConstantUtilityShadowAssigner,dpk-gurobi,poisson,Fix,-,basic:GM-LM-RR-LSVT,sub25100,defpa,49,0.6264244101019849,0.04145117468717263,0.6264244101019849,0.04145117468717263,0.36727913865627776,0.007019955274394192,0.36727913865627776,0.007019955274394192,"{""{'Optimal': 24}"": 5}"
